year,Zone Substation,Date,Unit,00:15,00:30,00:45,01:15,01:30,01:45,01:00,02:15,02:30,02:45,02:00,03:15,03:30,03:45,03:00,04:15,04:30,04:45,04:00,05:15,05:30,05:45,05:00,06:15,06:30,06:45,06:00,07:15,07:30,07:45,07:00,08:15,08:30,08:45,08:00,09:15,09:30,09:45,09:00,10:15,10:30,10:45,10:00,11:15,11:30,11:45,11:00,12:15,12:30,12:45,12:00,13:15,13:30,13:45,13:00,14:15,14:30,14:45,14:00,15:15,15:30,15:45,15:00,16:15,16:30,16:45,16:00,17:15,17:30,17:45,17:00,18:15,18:30,18:45,18:00,19:15,19:30,19:45,19:00,20:15,20:30,20:45,20:00,21:15,21:30,21:45,21:00,22:15,22:30,22:45,22:00,23:15,23:30,23:45,23:00,24:00
2025,Punchbowl 33_11kV,2025-01-21,MW,15.161611,14.634977,14.510899,14.389832,13.990717,13.373983,14.392412,12.459632,12.079227,11.88053,12.85165,11.617966,11.403142,11.439053,11.684629,11.429376,11.414324,11.639685,11.430452,12.038369,12.167394,12.84047,11.751291,13.00562,13.211197,13.112278,12.924979,12.502641,13.031425,13.402368,12.84606,13.501932,14.16963,15.033447,13.831373,14.617559,12.168254,11.42529,14.908292,14.333491,11.305083,11.248957,12.047401,13.139159,12.862188,12.909496,12.687575,11.688069,11.858596,12.166748,11.762903,11.928699,11.980954,12.104387,11.946547,12.590162,13.097656,13.164534,12.148255,13.49161,13.825136,14.530038,13.03422,15.784581,16.422604,17.026007,15.164836,17.948099,18.852342,19.411447,17.559952,20.82598,22.617477,22.025472,19.670784,21.82613,21.76635,21.469594,22.290402,20.569436,21.107897,21.361428,20.878879,20.958873,20.782541,20.385577,21.092199,20.083016,19.524773,19.181139,19.769918,18.683536,17.868749,17.359104,18.754069,16.66388
2025,Punchbowl 33_11kV,2025-01-22,MW,16.561091,16.04392,15.770174,15.47815,14.827438,14.400584,15.599002,13.44043,13.118945,12.780042,13.830727,12.454258,12.312116,12.308245,12.618547,12.356198,12.326308,12.292978,12.321578,12.852296,12.952934,13.248184,12.544574,14.116086,14.353921,14.310912,13.563648,14.486815,15.300528,15.217091,14.450043,14.535844,14.685727,16.669041,14.499288,17.732414,18.565693,17.822515,17.239758,16.079186,17.033748,18.804173,17.120411,15.160751,13.337211,14.263604,16.183696,14.54079,15.099679,16.271862,13.836319,19.462626,20.278057,21.338204,16.975688,24.755406,19.397899,20.361278,25.139036,22.225674,23.365386,20.121293,17.722522,19.731426,22.190624,21.428092,21.268317,21.057362,20.526429,22.09579,21.105317,21.318205,20.769209,20.699751,21.912576,21.397985,21.4554,20.873934,21.093703,20.079145,20.542127,20.406221,20.312249,20.286014,19.850988,19.619175,20.232469,19.450154,19.280917,19.010397,19.51144,17.614571,17.528555,16.976978,18.036266,16.365189
2025,Punchbowl 33_11kV,2025-01-23,MW,16.118108,15.853825,15.582014,15.226338,14.653686,14.40252,15.276012,13.401078,13.016371,12.701767,13.675254,12.361575,12.20137,12.022242,12.544144,11.959235,11.968266,12.139438,11.995147,12.481997,12.943688,13.68321,12.254699,13.684071,14.00276,13.81503,13.619128,15.008287,15.066564,15.140966,14.222531,15.58739,15.573412,15.556854,15.456215,15.813826,13.586657,13.326674,16.103916,13.173136,13.907927,13.498706,13.688587,13.348824,11.784407,11.576679,13.264743,12.461783,12.245453,11.943322,12.521995,12.625429,11.869133,12.582635,12.691876,14.922702,16.563671,17.784024,13.447097,17.028373,16.484322,15.027856,17.27739,17.051167,18.148086,18.376673,16.866233,19.132539,18.752134,18.775359,19.416821,20.18602,20.861246,20.870062,19.459185,21.045105,20.25849,20.18344,20.874794,20.682117,20.864686,20.859956,20.361278,20.29096,19.59853,19.591649,20.83157,19.152968,19.023729,18.750628,19.34973,17.830256,17.126431,16.598078,18.331946,16.210145
2025,Punchbowl 33_11kV,2025-01-24,MW,15.767593,15.3745,15.168921,14.911949,14.428754,14.127699,14.992375,13.12045,12.728002,12.535757,13.426237,12.149545,12.143094,11.923753,12.423936,12.274698,12.373617,12.473395,11.938376,12.570809,12.754668,13.200446,12.426947,13.89094,14.195006,13.890294,13.65547,14.178447,14.22081,14.447462,13.857608,14.974096,16.162407,16.212726,14.744432,17.219544,17.396736,14.954957,15.37364,15.83361,17.107722,17.748972,13.319578,18.139485,16.976333,14.746798,16.327343,13.650955,12.513823,12.671662,13.157222,14.206187,13.024758,12.557261,13.592679,12.316417,12.564357,12.946698,12.355769,13.752884,13.254636,13.911153,12.752087,14.147267,14.280162,16.20477,14.418218,16.47443,15.803289,16.968162,14.883779,17.321042,18.011536,17.787249,16.437228,18.718587,18.606767,18.637948,18.402479,18.682891,19.115766,19.560469,18.766326,19.535094,19.079424,18.667838,19.271886,18.673429,18.253886,18.162279,18.399898,17.598444,17.070521,16.429057,17.748326,16.374221
2025,Punchbowl 33_11kV,2025-01-25,MW,15.907584,15.660072,15.503739,15.188276,14.685082,14.262743,15.333212,13.455482,13.057874,12.726497,13.807718,12.429742,12.272978,12.080517,12.498984,12.121806,12.085464,12.073422,12.089549,12.238142,12.287386,12.534682,12.092991,13.129053,13.225176,13.14389,12.852296,13.20023,13.396132,13.434839,12.723487,14.033296,13.970719,13.968999,13.773312,13.801913,14.371769,14.091142,13.89352,14.247046,14.249841,12.478986,14.562723,13.944914,13.577411,12.920894,12.268677,13.187542,12.846706,13.108408,12.987126,14.061681,13.999749,13.583647,13.682136,13.532682,13.51462,13.659556,14.012652,13.883628,14.112,15.837912,13.606871,17.619303,15.516212,15.814042,17.692416,17.568338,18.716436,18.727834,16.306913,18.420971,17.969388,18.546985,18.020998,18.586553,19.123723,19.437681,18.279262,19.634873,19.67745,20.089252,19.37618,20.126024,20.045168,19.706911,20.217201,19.029965,18.929971,19.013622,19.244145,18.49172,18.2741,17.601884,18.427852,16.946658
2025,Punchbowl 33_11kV,2025-01-26,MW,16.705168,16.487332,16.199824,15.905003,15.40138,14.923346,15.99145,13.919109,13.373768,13.160018,14.360157,12.830792,12.609516,12.346737,12.908206,12.263516,12.298783,12.431462,12.361575,12.476405,12.426302,12.824126,12.359854,13.027984,12.963472,12.838748,12.918744,12.906485,13.098516,13.478062,12.972073,13.735895,13.76299,14.81002,13.480858,14.765507,14.204682,14.892166,14.748519,14.409616,15.171287,18.173676,14.643794,15.088497,16.359599,20.446218,18.288722,19.397683,19.338546,18.386135,21.055856,15.780065,16.846234,16.814838,14.894316,16.105637,16.086283,16.862363,15.437722,15.985643,16.04994,17.625324,15.8349,16.059833,16.31401,17.284915,18.759445,18.106368,18.183568,18.606551,18.323774,20.240641,20.867482,21.456477,19.177267,21.655173,21.403362,21.321646,21.749576,21.389384,21.777316,21.836023,21.371536,22.17213,21.864838,21.619906,21.997302,21.671517,21.191332,21.117359,21.492603,20.696096,20.21118,19.832279,20.796088,19.557457
2025,Punchbowl 33_11kV,2025-01-27,MW,18.87191,18.661171,18.178621,17.44426,16.767529,16.144344,17.68317,15.337728,14.846577,14.600142,15.728886,14.218446,14.123397,14.003406,14.265324,13.698694,13.675469,13.657836,13.722993,13.779118,13.860188,13.996308,13.715896,14.413916,14.115441,14.117376,14.299944,14.683362,14.868942,14.874317,14.22253,16.184771,16.696996,16.965581,15.552983,15.273001,16.058328,16.212726,15.989084,16.372285,16.598508,17.82058,15.99575,18.236468,19.146516,19.273176,17.319322,20.869417,21.617972,21.714095,19.827118,22.222879,22.643928,22.736179,22.240298,24.040828,24.262104,24.747878,23.901912,25.80437,26.700657,26.837208,25.260534,27.778438,29.40672,32.990146,27.301049,28.593869,29.338123,30.322791,31.655824,34.334576,34.413927,33.860199,32.38954,31.142954,29.576387,28.971049,33.4413,28.320983,27.941868,28.079279,28.811704,27.140844,26.516153,25.925438,27.434374,25.412137,25.033451,24.739923,25.627823,23.093362,22.489743,21.644422,23.931158,20.638248
2025,Punchbowl 33_11kV,2025-01-28,MW,20.266015,19.433381,19.05749,18.625045,17.882942,17.3619,18.765251,16.477655,16.092304,15.777915,16.758281,15.302032,15.245692,15.024414,15.503524,15.015383,14.953022,14.930873,15.014953,15.418583,15.492988,15.392348,15.002911,15.816622,16.593132,16.948593,15.575132,17.720372,17.501676,17.60296,17.369426,19.122218,19.40779,19.687127,18.391512,21.003816,21.4754,21.839462,20.287089,22.893159,23.620424,24.503594,22.527376,25.629327,26.047151,26.710334,25.011303,28.365497,29.333177,29.531444,27.33782,30.354186,30.778031,31.257355,29.938729,32.022253,32.476631,32.552111,31.652383,38.412166,34.939485,34.665954,35.693415,31.960751,30.124309,33.798482,35.623311,31.137793,29.624771,26.98623,33.128418,26.477445,25.981348,26.192947,25.789747,25.174088,23.975885,23.656766,26.100051,23.210774,23.069062,22.999818,23.216794,22.718547,22.399643,21.926554,22.970359,21.360784,20.998227,20.678677,21.41777,19.834,19.202857,18.678805,20.167097,18.095832
2025,Punchbowl 33_11kV,2025-01-29,MW,17.205351,16.944936,16.455076,16.337664,15.643515,14.953667,16.394005,14.247906,13.860619,13.477202,14.428754,13.11873,13.011211,13.053789,13.331835,12.82004,12.93229,13.051853,12.862618,13.261302,13.555477,14.161029,13.076153,14.570251,14.70035,14.61713,14.365318,15.127634,15.162255,15.280097,14.899907,16.709039,17.52576,17.335234,15.730177,18.357965,16.677858,17.888533,18.111528,17.81972,17.450282,17.270938,18.123141,17.348782,17.123205,17.97885,17.248144,17.871329,18.531932,17.645108,17.731339,16.39594,15.325471,15.556424,17.758648,14.774539,14.97431,15.115592,14.227692,14.619709,13.978245,14.049424,14.293064,16.014889,18.057985,17.46598,16.011663,18.367427,19.73035,20.021084,18.173461,20.192257,20.405361,20.252682,19.40779,21.158001,21.137142,20.940381,20.865331,20.790498,20.776735,20.69674,20.753725,20.172687,20.0256,19.916145,20.503204,19.857654,19.963454,19.687127,19.365857,18.416886,17.915412,17.515869,19.292744,17.063424
2025,Punchbowl 33_11kV,2025-01-30,MW,16.619151,16.295948,15.91081,15.528899,14.908078,14.637773,15.563305,13.963622,13.740196,13.454192,14.233283,12.987556,12.884122,12.783483,13.197651,12.770796,12.834016,12.773807,12.714026,13.276999,13.453548,13.880832,13.080884,14.443807,14.442516,14.400154,14.122537,15.832535,16.342395,16.583025,14.579283,17.396951,17.12471,17.49329,16.968161,17.999278,18.264638,17.28384,16.598077,16.577434,16.894403,17.617797,17.077617,16.844513,18.736005,17.106862,18.766326,18.86761,19.064587,16.186706,16.970527,17.059124,17.701018,18.224425,19.198556,18.87277,19.872061,19.444347,17.152667,18.641818,18.456239,17.620808,18.878577,20.67072,21.950639,22.340936,19.663688,22.44136,21.191978,20.493957,22.735964,21.673238,21.955584,21.782262,21.130046,22.06332,21.725061,21.694311,22.072566,21.522493,21.93236,22.073426,21.600338,21.61152,20.581049,19.947541,22.135358,20.227738,20.15699,19.900447,20.142152,18.24808,17.671128,17.587691,19.197051,16.936551
2025,Punchbowl 33_11kV,2025-01-31,MW,16.593562,16.336158,16.055532,15.760281,15.121828,14.649816,15.66932,13.929431,13.500642,13.320868,14.203607,12.858747,12.907991,12.795956,12.974008,12.591668,12.559412,12.828641,12.663921,13.324954,13.506232,14.149202,13.019597,14.5924,14.658202,14.587024,14.295214,15.855974,16.456796,16.87505,15.068283,17.941002,17.945948,18.472366,17.314161,17.663816,18.350008,16.504106,18.207438,17.795207,17.544899,17.911113,17.279754,18.127227,16.136817,17.98702,18.565264,18.308506,17.940357,19.242854,17.694137,16.234445,16.055101,16.820644,16.598078,15.377511,15.594916,14.963344,15.29171,16.650548,16.424756,15.697275,16.291646,16.534211,17.768755,17.798431,15.868877,19.105875,18.753424,18.728048,17.736069,19.011041,19.423918,20.625777,19.208448,21.257564,21.405727,21.120153,20.6976,21.077791,21.574748,21.58249,20.786842,21.131336,20.810281,20.515677,21.048761,20.495893,20.389663,20.087318,20.438046,18.993624,18.608272,18.163784,19.207588,17.616722
2025,Punchbowl 33_11kV,2025-02-01,MW,17.427272,16.898274,16.607109,16.280463,15.80286,15.431271,16.332933,14.434346,14.045983,13.696972,14.682502,13.274204,13.140449,12.963257,13.425163,12.84692,12.669726,12.745636,12.937237,13.034435,13.141955,13.416346,12.872294,13.852446,13.960828,13.802988,13.715252,13.779978,14.055875,14.165545,13.62601,15.459656,15.55965,16.412713,14.895176,16.193802,16.79957,18.244854,16.106066,17.621452,15.85404,15.938551,18.463119,17.015041,18.184214,19.076414,15.813827,19.073404,19.366072,20.415253,19.274036,18.718802,16.79527,17.06708,19.871417,18.657731,15.889952,13.624504,19.37575,17.153956,19.575307,21.103166,14.350049,21.242296,20.058716,20.5389,21.590232,17.583176,18.186363,19.904317,18.97427,21.621842,21.5083,20.987044,21.558836,20.654162,20.787703,20.64427,20.504064,21.25821,21.700117,21.957089,20.67287,21.190258,20.907264,20.69717,21.276058,20.512451,20.369019,20.250747,20.569436,19.616595,19.423058,19.146947,19.958293,18.616873
2025,Punchbowl 33_11kV,2025-02-02,MW,17.89907,17.503611,17.09181,16.655708,16.121764,15.56266,16.671191,14.61842,14.227046,13.84191,14.928293,13.264097,13.013146,12.930571,13.478707,12.807783,12.836168,12.782193,12.688436,12.772731,12.700908,13.128192,12.768214,13.237648,13.27399,13.302805,13.260657,13.342372,13.382799,13.639772,13.209907,13.766646,13.995018,14.304891,13.479782,14.482514,14.808084,14.740132,14.402949,15.496428,17.395876,16.427121,14.756905,19.177483,17.766175,16.781722,17.404693,17.751123,18.41624,18.837073,16.71807,17.959496,16.511417,16.432497,18.11368,17.240187,17.060414,16.932035,16.243692,15.945001,16.468408,17.189654,15.986074,18.0582,18.808688,19.255757,17.511998,19.927542,20.323001,20.942746,19.522407,22.432113,22.815744,23.322379,22.01214,23.910513,23.62064,23.316787,23.489035,23.946855,24.173723,24.262749,23.411189,23.62924,23.24518,22.660916,24.012873,22.563933,22.240942,21.66485,22.450392,20.572018,20.191611,19.690568,21.003387,18.997279
2025,Punchbowl 33_11kV,2025-02-03,MW,18.336461,17.736714,17.305559,16.647107,16.015534,15.652977,16.912467,14.714973,14.311772,13.929432,15.093012,13.46473,13.431184,13.268614,13.73396,13.279366,13.232917,13.229906,13.287537,13.801483,14.125118,14.036521,13.408604,14.530037,15.135591,15.818127,14.0834,16.17316,16.349706,16.269926,16.012094,16.98773,16.868383,17.66231,16.477655,17.894984,18.529997,17.797141,17.427272,17.161912,17.458023,17.327063,17.533071,16.52604,16.440884,17.780152,17.462968,17.057617,17.500171,18.015622,17.868534,19.182428,20.014634,20.220642,19.07749,20.073124,20.45525,20.99156,19.913564,21.326593,21.938596,22.704139,21.302937,24.047494,24.996895,25.791898,23.261092,26.828606,27.037409,27.085793,26.21058,27.68339,27.856927,28.728269,27.292232,28.819446,27.968533,27.555227,29.740892,26.898493,26.979564,26.827746,27.101062,26.674423,26.39702,25.98995,26.805811,25.142693,24.833465,24.07545,25.536861,22.427812,21.658399,21.035858,23.047988,20.122368
2025,Punchbowl 33_11kV,2025-02-04,MW,19.958938,19.316183,18.853633,18.455808,17.804668,17.14901,18.480108,16.226489,15.777486,15.453205,16.677213,14.955388,14.707876,14.894961,15.227843,14.696479,14.46144,14.683146,14.714327,14.797548,14.964204,15.513847,14.644439,15.986074,16.26025,16.503246,15.595776,16.700436,17.248358,17.923154,16.690544,18.142925,17.89649,18.22077,18.451722,18.582897,18.704394,17.605755,18.274744,17.899714,17.636075,17.651343,17.596938,18.002934,18.328504,18.96954,17.710049,19.770134,20.39805,20.800175,19.358116,21.783982,22.165679,22.942403,21.075426,23.601285,24.201032,24.918405,23.384094,26.025432,25.876193,26.940426,25.310424,30.815233,32.992943,29.413172,27.567268,30.659543,30.330533,30.93888,30.592021,32.357069,32.540713,32.981976,32.110203,32.613182,32.002898,31.879681,33.158739,31.680984,31.655824,31.567444,31.803127,31.361649,30.587075,29.45962,31.482932,28.196905,27.861658,27.231806,28.792566,25.724805,24.821853,23.834174,26.591202,22.781123
2025,Punchbowl 33_11kV,2025-02-05,MW,21.780757,21.325302,20.699966,20.231394,19.410155,18.969969,20.384072,17.580595,16.971388,16.789894,18.200556,16.160256,15.983923,15.877479,16.549049,15.613624,15.687813,15.930809,15.631258,16.031018,16.362608,16.55894,15.948656,17.134818,17.228359,17.354803,16.778066,18.220554,18.888039,19.201137,17.842084,20.184946,20.353536,20.397189,19.519612,20.636744,20.743834,20.729427,20.3759,21.739039,23.103898,22.501356,21.077146,22.017086,21.940747,22.6035,22.083748,23.076158,22.399857,24.27135,22.92176,22.652744,24.06061,25.509335,22.634896,26.661304,26.584321,26.051452,25.394074,26.967737,27.32922,27.135253,27.231591,27.17396,26.572278,24.863785,26.146283,27.043431,26.185636,24.545096,26.036399,26.981714,27.852627,27.669198,26.172089,26.133596,26.020916,25.846733,26.77377,26.082632,26.151015,25.835552,25.958554,25.488691,24.799273,23.962768,25.382246,23.238298,22.944768,22.398137,23.334851,21.400351,20.839527,20.220427,21.76807,19.40779
2025,Punchbowl 33_11kV,2025-02-06,MW,18.771917,18.247866,17.962936,17.490064,16.739789,16.379167,17.677579,15.486751,15.195157,15.058176,15.859416,14.504663,14.228767,14.254572,14.708091,14.211348,14.067702,14.440151,14.297795,14.967214,14.9713,15.436001,14.53735,15.926938,16.280679,16.599583,15.657278,17.576295,17.958421,17.943368,16.953539,18.57193,18.562682,18.107444,18.417101,17.713276,17.30513,17.156322,17.71521,18.199052,17.614141,17.850685,17.356523,18.511074,19.125227,18.742242,17.74424,18.900726,18.826968,19.496602,18.305495,20.927263,21.858171,22.298788,20.283434,21.528085,20.924898,20.559544,21.69689,21.523783,21.349817,23.30152,21.253048,24.359516,25.217956,26.056827,23.567739,27.881657,27.907677,28.03627,26.515507,29.315328,29.618105,29.91744,28.508068,29.80175,29.401989,29.00524,30.206024,28.972554,29.235979,29.219636,28.76246,28.511938,27.621888,26.855701,29.158349,25.732332,25.365473,24.800564,26.14736,23.210127,22.485658,21.630014,24.023409,20.905113
2025,Punchbowl 33_11kV,2025-02-07,MW,19.920876,19.396608,19.007816,18.541179,17.767896,17.148151,18.802668,16.303472,15.810171,15.455356,16.579584,14.912809,14.639923,14.554338,15.276657,14.470256,14.477783,14.577992,14.413702,14.94399,15.182684,15.631473,14.701855,16.084132,16.430132,16.4497,15.590401,17.520814,17.967452,18.273024,16.887521,19.405855,19.641969,19.334246,18.818366,18.800517,18.750198,18.353879,18.884813,17.971538,17.942723,18.25195,18.134324,18.33173,18.686332,19.652506,18.202706,20.26666,20.595672,21.21219,20.066888,22.118154,22.483078,22.4691,21.48099,22.886278,23.184108,23.507743,22.463079,23.399793,24.621651,25.798134,23.428392,27.638662,28.326574,28.690207,26.672701,29.00051,29.430804,29.236193,28.750204,29.720894,29.526928,29.345863,29.587784,28.565914,27.945524,27.441255,29.026314,27.289006,27.242773,27.11719,27.364916,26.836348,25.939201,25.094523,26.912472,24.774113,24.263393,23.687946,24.719494,22.591888,21.892578,21.470239,23.055729,20.770068
2025,Punchbowl 33_11kV,2025-02-08,MW,20.135915,19.710997,19.147377,18.657731,17.917778,17.428347,18.845891,16.483677,16.088862,15.671041,16.967947,15.174084,14.873027,14.688307,15.496213,14.531758,14.427464,14.480148,14.444022,14.778839,14.688952,15.039252,14.495846,15.311708,15.201823,14.854962,15.136236,15.065273,15.355791,16.426476,14.901628,18.33001,17.344696,17.072242,17.771766,16.465184,18.229157,19.43768,16.780216,20.112262,20.222792,19.615303,17.732629,17.565973,19.070822,19.517461,20.514601,19.480259,19.698094,21.28595,20.576532,21.801185,22.41104,24.525743,23.862558,22.150841,22.700913,23.189699,23.35442,23.405169,24.040612,27.680594,23.361946,29.286298,30.795878,30.311179,27.055472,28.444847,27.542109,26.953544,29.436826,26.225848,25.812542,25.788027,26.639585,25.002486,24.353496,24.0819,25.333432,24.373494,24.662078,24.594125,24.070073,24.610683,24.384461,23.772888,24.423384,22.727578,22.111704,21.44852,23.390332,20.825334,19.975925,19.397899,21.033278,19.382845
2025,Punchbowl 33_11kV,2025-02-09,MW,18.786324,18.374093,18.043792,17.464689,16.760648,16.231865,17.726608,15.488256,14.977965,14.736046,15.757702,14.232422,14.083615,13.898896,14.592399,13.670954,13.512253,13.500426,13.701704,13.62343,13.7331,13.902551,13.54666,14.347468,14.334997,14.310267,14.269194,14.229197,14.5438,14.748734,14.049424,15.391487,15.733402,15.574272,15.140322,15.889306,16.958914,17.991536,16.093593,18.300979,17.777357,17.316956,18.362267,18.51645,17.944442,17.520814,18.05433,18.961797,19.2921,20.85716,18.519891,20.513312,17.710265,17.748112,21.759467,18.683536,19.225221,21.616682,18.752778,19.73422,20.324292,22.860903,21.09951,24.257157,22.168474,22.147184,22.007624,25.402031,25.620942,25.551054,21.734954,25.669325,25.843937,26.560666,26.043064,26.224559,25.741578,26.079837,26.759148,27.010314,26.867098,26.832047,26.439598,27.266858,26.49981,25.713838,26.890322,25.007217,24.03072,23.527741,25.131725,22.245888,21.469163,20.835656,22.723922,20.21118
2025,Punchbowl 33_11kV,2025-02-10,MW,19.551222,18.816861,18.312376,18.036265,17.316742,16.755702,18.132173,15.815762,15.431916,15.095808,16.279818,14.662717,14.474342,14.310482,14.853028,14.327255,14.13974,14.303816,14.313063,14.634547,14.931302,15.503525,14.402089,16.077036,16.403897,16.248207,15.743724,17.508988,17.933261,18.097767,16.897414,18.913628,19.868406,18.319688,18.440326,18.275389,19.735081,19.071898,17.601239,21.830647,20.538041,21.768714,20.142582,22.46953,22.813164,23.036376,22.324162,23.241524,23.235287,22.92692,23.384094,22.071277,21.254554,20.197203,22.609736,18.713857,18.289152,19.187159,19.24135,19.312528,19.023944,19.809485,19.905177,19.709277,20.039362,20.376975,20.29311,18.97255,19.881094,18.990613,19.632507,17.344052,19.618744,20.264939,17.645754,21.177785,21.049406,21.192408,20.885761,20.91479,21.454542,21.151549,20.970056,20.99242,20.388158,20.255478,21.211762,20.001731,19.765617,19.089961,20.255693,17.665751,17.432002,16.87462,18.4085,16.346481
2025,Punchbowl 33_11kV,2025-02-11,MW,16.108431,15.6719,15.236229,15.065487,14.547886,14.074583,15.062262,13.477418,13.0125,12.79101,13.635902,12.492105,12.350822,12.288677,12.550595,12.187822,12.17449,12.413614,12.111698,13.034005,13.304096,13.900401,12.637256,14.377145,14.787871,15.162256,14.066197,16.484322,17.142558,17.007514,15.650181,16.73893,16.530125,16.349707,16.760002,16.964076,17.059123,16.504966,15.558574,15.567391,14.748949,15.280528,14.064477,18.13841,18.000139,17.099981,15.954248,15.030221,15.02162,14.796257,16.024566,19.689923,15.389337,14.895176,19.29683,16.951603,17.138688,16.781507,14.483158,18.19862,16.77355,18.48828,16.906445,21.805701,17.565757,18.821376,22.388029,22.65511,22.25148,21.596038,21.429812,23.432695,23.305175,22.895954,22.483079,22.024183,22.488454,22.333195,22.403942,22.742415,23.203891,23.264747,22.271263,22.779832,22.760479,22.308036,22.946489,21.403792,21.01586,20.464713,21.853225,19.10265,18.443981,17.970678,19.556383,17.521459
2025,Punchbowl 33_11kV,2025-02-12,MW,17.18019,16.513136,16.076606,15.752971,15.160966,14.709811,15.831675,14.019964,13.605366,13.324524,14.261883,12.964977,12.800901,12.828212,13.126902,12.720906,12.836814,12.79359,12.742196,13.192919,13.400433,13.719767,12.917453,14.774538,15.113011,15.533631,14.129634,16.320462,16.928593,17.202986,15.880058,17.725318,16.318096,15.946506,17.31287,17.395876,15.720929,15.623301,16.74323,15.950376,15.388478,16.441099,15.647386,16.829031,14.740778,14.370263,17.309215,14.536919,14.959473,15.305472,14.116731,15.357082,15.223112,15.411272,15.32461,16.0994,16.539372,16.495504,15.523093,16.605389,19.286508,19.218986,16.355512,20.915436,23.965779,23.418716,19.073189,22.79467,23.309261,23.709666,24.24619,24.503378,25.118608,25.728246,24.188989,25.421814,25.0513,25.326122,25.636854,25.323325,25.416654,25.612556,25.180324,24.857764,24.250921,24.042762,25.379451,23.421512,23.312056,22.834883,23.393342,21.026396,20.342569,19.549932,21.764198,18.967818
2025,Punchbowl 33_11kV,2025-02-13,MW,18.341192,17.941862,17.55565,17.061274,16.425186,15.998116,17.214168,15.266765,14.922486,14.670459,15.42611,14.214144,13.974805,13.960828,14.369188,14.016307,13.812665,13.959321,13.847716,14.18963,14.386606,15.040758,14.009641,15.62029,16.284549,16.479161,15.21107,17.352868,17.87348,18.190664,16.921928,18.557306,19.00459,18.077553,18.429574,18.852772,17.970034,17.742521,18.11841,20.272036,20.064737,19.066737,19.105874,19.827333,18.267648,15.346975,19.343279,16.695061,16.116174,16.542812,15.837051,17.033104,17.19804,17.472646,16.909455,18.351515,18.525696,18.338396,18.010246,18.276895,19.265219,20.56449,18.309152,22.680915,23.40775,23.937608,21.396481,25.15624,25.37687,25.794263,24.425104,26.240903,26.947523,27.587482,26.000056,27.969608,27.948104,27.416955,28.005519,27.142779,27.165359,26.785383,27.273954,26.352506,25.457941,25.095383,26.713774,24.146411,23.884923,23.333346,24.538644,21.691516,20.690289,20.170538,22.297068,19.659603
2025,Punchbowl 33_11kV,2025-02-14,MW,18.97685,18.30313,17.993258,17.464259,16.858706,16.416584,17.673708,15.653622,15.314934,15.084412,15.910379,14.541434,14.265324,14.254786,14.75626,14.173932,14.158449,14.258872,14.204038,14.506598,14.850018,15.057531,14.311772,16.225843,16.281108,16.629474,15.662222,17.675858,17.968528,17.777572,17.021707,19.552513,19.00287,18.473657,18.276465,19.138131,21.779251,21.854301,17.808538,22.405877,22.887782,22.60221,21.858816,22.964767,22.834668,23.86385,22.261156,24.822068,24.343604,23.636983,24.281673,21.909995,21.194127,22.213632,22.79295,23.976314,23.906858,23.072717,23.561073,21.129185,21.813658,22.627584,21.894298,22.646509,23.05702,23.816756,22.849937,21.722696,22.185677,22.974014,23.436565,24.08448,23.906428,23.596124,23.793961,23.796326,23.9761,24.154583,23.442371,24.045129,24.044053,24.197806,24.361022,24.040397,23.51914,22.959821,24.126628,22.434048,22.499636,22.191053,22.562427,20.951992,20.26279,19.59208,21.634959,18.963303
2025,Punchbowl 33_11kV,2025-02-15,MW,18.950401,18.183568,17.718007,17.44727,16.682804,16.158966,17.547264,15.300526,14.876682,14.51219,15.547823,14.075228,13.853737,13.825998,14.369188,13.640848,13.46516,13.375703,13.696328,13.530747,13.544725,13.713961,13.473547,14.232422,14.559928,14.479503,13.872016,14.941624,14.879907,15.202897,14.565949,16.025857,15.8878,16.375296,15.849953,16.184126,15.917691,15.654697,15.896832,15.800495,15.163546,15.407186,15.533845,15.346545,15.200748,15.113011,15.999621,16.525609,17.418026,16.561736,15.409981,16.480021,15.660503,16.345837,16.727102,15.982848,16.152944,16.294441,16.324332,18.739876,18.965668,19.714222,17.042135,18.546555,18.521181,18.480539,19.153398,20.517826,20.530729,20.461486,20.763188,20.59395,21.193698,22.225674,20.084951,22.150411,21.836238,21.726137,22.57361,21.898814,21.993647,22.090414,21.884192,21.430456,21.007903,20.692224,21.894729,20.054416,20.080221,19.386717,20.215911,18.388931,18.107873,17.429638,18.64913,16.888382
