PGE_Temp,PGE_Solar,SCE_Temp,SCE_Solar,SDGE_Temp,SDGE_Solar,VEA_Temp,VEA_Solar,Date,HR
4.8,0.0,8.1,0.0,9.4,0.0,2.4,0.0,2025-01-15,3
4.4,0.0,7.4,0.0,9.1,0.0,2.1,0.0,2025-01-15,4
4.2,0.0,6.1,0.0,8.0,0.0,1.8,0.0,2025-01-15,5
2.9,0.0,5.6,0.0,7.3,0.0,1.0,0.0,2025-01-15,6
2.7,0.0,5.4,0.0,7.0,0.0,1.0,0.0,2025-01-15,7
2.8,0.0,4.9,0.0,6.3,0.0,0.5,0.0,2025-01-15,8
3.3,15.0,6.1,59.0,8.5,82.0,2.5,70.0,2025-01-15,9
5.2,138.0,10.2,231.0,11.9,265.0,4.6,243.0,2025-01-15,10
7.5,292.0,13.4,399.0,15.7,434.0,5.9,404.0,2025-01-15,11
9.9,416.0,16.1,524.0,17.8,558.0,6.9,520.0,2025-01-15,12
11.8,490.0,18.5,592.0,19.0,623.0,8.0,578.0,2025-01-15,13
13.3,506.0,20.3,594.0,19.9,621.0,9.0,570.0,2025-01-15,14
14.2,462.0,21.1,532.0,19.5,553.0,9.6,500.0,2025-01-15,15
14.4,363.0,21.2,411.0,18.7,426.0,9.7,373.0,2025-01-15,16
13.9,222.0,20.5,247.0,18.1,254.0,8.6,205.0,2025-01-15,17
12.4,68.0,18.6,72.0,15.6,72.0,8.6,41.0,2025-01-15,18
11.2,0.0,16.6,0.0,13.1,0.0,8.6,0.0,2025-01-15,19
10.3,0.0,15.3,0.0,11.8,0.0,7.9,0.0,2025-01-15,20
10.1,0.0,13.7,0.0,11.6,0.0,7.3,0.0,2025-01-15,21
9.0,0.0,11.6,0.0,11.3,0.0,6.8,0.0,2025-01-15,22
7.6,0.0,10.4,0.0,10.8,0.0,6.0,0.0,2025-01-15,23
6.5,0.0,9.5,0.0,10.1,0.0,5.4,0.0,2025-01-16,0
5.9,0.0,8.8,0.0,9.6,0.0,5.0,0.0,2025-01-16,1
5.2,0.0,8.0,0.0,8.8,0.0,4.5,0.0,2025-01-16,2
4.5,0.0,7.3,0.0,8.6,0.0,4.3,0.0,2025-01-16,3
3.9,0.0,6.4,0.0,8.0,0.0,4.0,0.0,2025-01-16,4
3.5,0.0,5.7,0.0,7.0,0.0,3.7,0.0,2025-01-16,5
1.9,0.0,4.5,0.0,6.2,0.0,2.5,0.0,2025-01-16,6
1.9,0.0,4.4,0.0,5.5,0.0,2.1,0.0,2025-01-16,7
1.8,0.0,4.0,0.0,5.4,0.0,1.7,0.0,2025-01-16,8
1.9,16.0,6.1,60.0,7.2,81.0,3.4,73.0,2025-01-16,9
3.7,140.0,10.8,233.0,11.1,263.0,6.3,249.0,2025-01-16,10
6.2,295.0,14.6,401.0,14.9,430.0,8.0,413.0,2025-01-16,11
9.0,419.0,17.2,526.0,15.8,516.0,9.2,530.0,2025-01-16,12
11.3,493.0,19.2,594.0,15.0,460.0,10.1,588.0,2025-01-16,13
13.1,509.0,20.5,597.0,15.0,336.0,11.0,581.0,2025-01-16,14
14.0,465.0,20.7,535.0,15.7,455.0,11.6,509.0,2025-01-16,15
14.4,366.0,19.4,414.0,15.0,276.0,11.8,381.0,2025-01-16,16
13.8,224.0,17.5,247.0,14.4,152.0,10.2,211.0,2025-01-16,17
12.1,70.0,15.7,72.0,13.6,61.0,10.5,44.0,2025-01-16,18
10.6,0.0,14.1,0.0,12.5,0.0,10.2,0.0,2025-01-16,19
9.9,0.0,12.9,0.0,12.0,0.0,9.3,0.0,2025-01-16,20
8.9,0.0,12.0,0.0,11.2,0.0,8.0,0.0,2025-01-16,21
8.0,0.0,11.4,0.0,11.0,0.0,7.3,0.0,2025-01-16,22
7.9,0.0,10.7,0.0,10.6,0.0,6.5,0.0,2025-01-16,23
7.4,0.0,10.0,0.0,10.3,0.0,5.9,0.0,2025-01-17,0
6.8,0.0,9.7,0.0,9.8,0.0,5.4,0.0,2025-01-17,1
6.3,0.0,9.1,0.0,9.3,0.0,5.0,0.0,2025-01-17,2
5.8,0.0,8.4,0.0,9.0,0.0,4.7,0.0,2025-01-17,3
5.2,0.0,7.8,0.0,8.7,0.0,4.3,0.0,2025-01-17,4
4.9,0.0,7.4,0.0,8.4,0.0,4.1,0.0,2025-01-17,5
3.2,0.0,6.9,0.0,8.7,0.0,4.3,0.0,2025-01-17,6
2.6,0.0,6.9,0.0,8.9,0.0,3.9,0.0,2025-01-17,7
2.2,0.0,7.6,0.0,9.0,0.0,3.3,0.0,2025-01-17,8
2.5,15.0,9.1,35.0,9.9,44.0,4.7,72.0,2025-01-17,9
3.8,124.0,10.7,98.0,11.7,169.0,7.4,244.0,2025-01-17,10
5.8,261.0,11.9,215.0,13.5,373.0,9.4,401.0,2025-01-17,11
8.0,399.0,13.1,353.0,14.7,511.0,10.7,515.0,2025-01-17,12
10.0,486.0,14.6,506.0,15.2,586.0,12.2,573.0,2025-01-17,13
11.5,504.0,15.7,537.0,15.3,598.0,13.4,571.0,2025-01-17,14
12.5,461.0,16.4,499.0,15.0,538.0,14.0,510.0,2025-01-17,15
13.0,362.0,16.5,391.0,14.6,416.0,14.0,381.0,2025-01-17,16
12.7,223.0,15.9,238.0,13.8,249.0,13.2,212.0,2025-01-17,17
11.7,71.0,14.6,72.0,12.9,73.0,11.4,46.0,2025-01-17,18
10.2,0.0,13.5,0.0,12.2,0.0,10.4,0.0,2025-01-17,19
8.8,0.0,12.4,0.0,11.4,0.0,9.4,0.0,2025-01-17,20
7.9,0.0,11.9,0.0,10.9,0.0,8.0,0.0,2025-01-17,21
7.5,0.0,11.2,0.0,10.8,0.0,7.1,0.0,2025-01-17,22
7.2,0.0,11.0,0.0,10.3,0.0,6.3,0.0,2025-01-17,23
6.4,0.0,10.6,0.0,9.8,0.0,5.8,0.0,2025-01-18,0
5.4,0.0,10.0,0.0,9.5,0.0,5.0,0.0,2025-01-18,1
4.6,0.0,9.1,0.0,9.1,0.0,4.5,0.0,2025-01-18,2
4.3,0.0,8.4,0.0,8.6,0.0,4.4,0.0,2025-01-18,3
3.9,0.0,7.6,0.0,8.2,0.0,4.3,0.0,2025-01-18,4
3.5,0.0,7.3,0.0,7.9,0.0,4.3,0.0,2025-01-18,5
2.4,0.0,8.6,0.0,9.2,0.0,3.0,0.0,2025-01-18,6
2.5,0.0,8.3,0.0,7.6,0.0,2.5,0.0,2025-01-18,7
2.2,0.0,7.9,0.0,7.2,0.0,2.4,0.0,2025-01-18,8
2.3,12.0,9.0,52.0,8.6,79.0,5.1,76.0,2025-01-18,9
3.2,90.0,10.4,210.0,11.5,254.0,8.5,255.0,2025-01-18,10
4.6,199.0,12.2,380.0,13.7,419.0,10.0,419.0,2025-01-18,11
6.9,333.0,14.1,510.0,14.8,540.0,11.4,538.0,2025-01-18,12
8.4,384.0,15.6,580.0,15.4,606.0,12.9,596.0,2025-01-18,13
9.6,435.0,16.9,585.0,15.7,605.0,14.3,589.0,2025-01-18,14
10.5,440.0,17.7,527.0,15.5,541.0,14.9,518.0,2025-01-18,15
10.9,366.0,17.8,410.0,15.1,418.0,14.7,390.0,2025-01-18,16
10.6,231.0,16.5,249.0,14.2,251.0,13.4,220.0,2025-01-18,17
9.5,77.0,14.4,77.0,13.1,75.0,11.2,49.0,2025-01-18,18
8.4,1.0,12.9,0.0,12.2,0.0,9.8,0.0,2025-01-18,19
7.7,0.0,11.9,0.0,11.8,0.0,8.4,0.0,2025-01-18,20
7.2,0.0,11.4,0.0,11.4,0.0,7.4,0.0,2025-01-18,21
6.6,0.0,10.7,0.0,10.7,0.0,6.2,0.0,2025-01-18,22
6.0,0.0,10.0,0.0,9.8,0.0,5.4,0.0,2025-01-18,23
5.4,0.0,9.5,0.0,9.0,0.0,4.8,0.0,2025-01-19,0
5.0,0.0,9.0,0.0,8.5,0.0,4.3,0.0,2025-01-19,1
4.6,0.0,8.4,0.0,8.1,0.0,4.1,0.0,2025-01-19,2
4.4,0.0,8.2,0.0,7.9,0.0,3.9,0.0,2025-01-19,3
4.1,0.0,7.9,0.0,7.4,0.0,3.8,0.0,2025-01-19,4
3.4,0.0,7.8,0.0,6.8,0.0,3.9,0.0,2025-01-19,5
2.2,0.0,7.0,0.0,6.2,0.0,3.0,0.0,2025-01-19,6
1.7,0.0,7.2,0.0,5.9,0.0,2.9,0.0,2025-01-19,7
1.1,0.0,7.2,0.0,5.8,0.0,3.0,0.0,2025-01-19,8
1.0,13.0,7.8,40.0,7.7,78.0,4.5,74.0,2025-01-19,9
1.7,89.0,9.3,142.0,10.7,239.0,7.1,249.0,2025-01-19,10
2.9,187.0,11.2,325.0,12.8,386.0,8.7,412.0,2025-01-19,11
4.7,290.0,13.6,508.0,13.9,473.0,9.9,530.0,2025-01-19,12
7.5,429.0,15.3,589.0,14.1,438.0,11.0,590.0,2025-01-19,13
9.0,486.0,16.5,593.0,14.5,543.0,11.7,585.0,2025-01-19,14
10.2,464.0,16.7,530.0,14.1,514.0,12.3,516.0,2025-01-19,15
10.9,375.0,16.4,410.0,13.6,424.0,12.4,389.0,2025-01-19,16
10.8,236.0,15.4,249.0,12.8,258.0,11.1,221.0,2025-01-19,17
10.2,80.0,13.1,78.0,12.3,79.0,10.7,51.0,2025-01-19,18
8.9,1.0,11.8,0.0,11.7,0.0,9.7,0.0,2025-01-19,19
8.2,0.0,10.9,0.0,11.2,0.0,8.7,0.0,2025-01-19,20
7.0,0.0,10.1,0.0,10.6,0.0,7.8,0.0,2025-01-19,21
6.0,0.0,9.7,0.0,10.3,0.0,7.1,0.0,2025-01-19,22
5.8,0.0,9.1,0.0,10.3,0.0,5.7,0.0,2025-01-19,23
5.5,0.0,8.9,0.0,9.8,0.0,4.2,0.0,2025-01-20,0
5.0,0.0,9.2,0.0,10.5,0.0,3.2,0.0,2025-01-20,1
5.0,0.0,9.8,0.0,10.4,0.0,3.1,0.0,2025-01-20,2
4.7,0.0,9.1,0.0,10.4,0.0,2.8,0.0,2025-01-20,3
4.6,0.0,8.2,0.0,9.9,0.0,2.4,0.0,2025-01-20,4
4.9,0.0,7.7,0.0,9.2,0.0,2.0,0.0,2025-01-20,5
5.9,0.0,7.5,0.0,10.7,0.0,1.2,0.0,2025-01-20,6
6.2,0.0,6.8,0.0,9.9,0.0,0.9,0.0,2025-01-20,7
5.9,0.0,5.6,0.0,9.0,0.0,1.0,0.0,2025-01-20,8
5.7,19.0,5.9,56.0,9.7,81.0,3.9,77.0,2025-01-20,9
7.1,157.0,8.9,233.0,11.9,256.0,7.3,257.0,2025-01-20,10
9.6,321.0,12.4,404.0,14.2,427.0,9.0,425.0,2025-01-20,11
12.0,451.0,16.3,534.0,16.0,552.0,10.0,548.0,2025-01-20,12
13.9,531.0,19.1,604.0,17.0,624.0,10.3,611.0,2025-01-20,13
14.6,547.0,20.8,612.0,18.2,626.0,10.4,606.0,2025-01-20,14
14.9,502.0,21.2,558.0,18.8,564.0,10.1,536.0,2025-01-20,15
14.9,399.0,20.8,443.0,19.7,442.0,9.9,405.0,2025-01-20,16
14.1,251.0,19.8,276.0,19.5,274.0,9.1,232.0,2025-01-20,17
13.0,86.0,18.0,90.0,17.6,87.0,7.2,55.0,2025-01-20,18
11.1,1.0,16.4,1.0,17.5,0.0,5.4,0.0,2025-01-20,19
9.8,0.0,13.9,0.0,16.2,0.0,3.7,0.0,2025-01-20,20
8.1,0.0,12.3,0.0,13.6,0.0,3.2,0.0,2025-01-20,21
6.0,0.0,11.0,0.0,12.8,0.0,2.4,0.0,2025-01-20,22
5.4,0.0,10.6,0.0,14.0,0.0,1.1,0.0,2025-01-20,23
5.3,0.0,9.6,0.0,13.5,0.0,0.2,0.0,2025-01-21,0
5.5,0.0,9.6,0.0,13.3,0.0,-0.2,0.0,2025-01-21,1
4.9,0.0,7.9,0.0,12.7,0.0,-1.0,0.0,2025-01-21,2
4.6,0.0,7.2,0.0,11.3,0.0,-1.4,0.0,2025-01-21,3
4.2,0.0,6.3,0.0,11.3,0.0,-1.0,0.0,2025-01-21,4
3.5,0.0,5.4,0.0,11.9,0.0,-0.9,0.0,2025-01-21,5
2.4,0.0,6.0,0.0,10.8,0.0,-2.0,0.0,2025-01-21,6
1.8,0.0,5.0,0.0,10.0,0.0,-2.3,0.0,2025-01-21,7
0.9,0.0,3.8,0.0,10.0,1.0,-2.2,0.0,2025-01-21,8
1.4,19.0,5.9,68.0,12.5,94.0,-0.5,78.0,2025-01-21,9
3.6,152.0,8.2,251.0,15.5,289.0,0.6,257.0,2025-01-21,10
6.7,312.0,10.5,425.0,17.9,469.0,1.9,423.0,2025-01-21,11
9.1,440.0,13.8,557.0,20.2,599.0,3.6,542.0,2025-01-21,12
10.8,518.0,17.1,628.0,21.5,665.0,5.2,602.0,2025-01-21,13
12.0,535.0,18.9,633.0,21.7,666.0,6.1,597.0,2025-01-21,14
12.8,493.0,19.7,571.0,21.5,594.0,6.8,528.0,2025-01-21,15
13.1,393.0,19.7,448.0,20.9,448.0,7.2,400.0,2025-01-21,16
12.7,249.0,19.1,278.0,20.3,259.0,6.9,231.0,2025-01-21,17
11.1,87.0,18.8,92.0,18.9,79.0,5.4,56.0,2025-01-21,18
9.5,1.0,16.5,1.0,16.2,1.0,4.7,0.0,2025-01-21,19
8.5,0.0,15.2,0.0,15.1,0.0,3.9,0.0,2025-01-21,20
7.4,0.0,13.6,0.0,14.2,0.0,3.4,0.0,2025-01-21,21
6.4,0.0,12.0,0.0,13.5,0.0,3.3,0.0,2025-01-21,22
5.5,0.0,11.1,0.0,13.3,0.0,3.1,0.0,2025-01-21,23
4.6,0.0,9.7,0.0,12.9,0.0,3.2,0.0,2025-01-22,0
3.7,0.0,8.9,0.0,11.5,0.0,3.2,0.0,2025-01-22,1
3.1,0.0,8.3,0.0,10.6,0.0,2.6,0.0,2025-01-22,2
2.8,0.0,8.1,0.0,9.9,0.0,1.7,0.0,2025-01-22,3
2.3,0.0,8.1,0.0,9.4,0.0,1.2,0.0,2025-01-22,4
2.0,0.0,7.4,0.0,8.6,0.0,1.5,0.0,2025-01-22,5
-0.3,0.0,8.4,0.0,8.4,0.0,0.8,0.0,2025-01-22,6
-0.5,0.0,7.8,0.0,8.3,0.0,0.8,0.0,2025-01-22,7
-0.5,0.0,7.0,0.0,8.4,1.0,0.4,0.0,2025-01-22,8
-0.5,15.0,8.3,49.0,9.8,74.0,2.9,81.0,2025-01-22,9
0.8,114.0,11.9,196.0,12.5,229.0,6.8,265.0,2025-01-22,10
3.0,272.0,16.3,369.0,16.4,408.0,9.3,432.0,2025-01-22,11
5.7,400.0,18.7,509.0,19.3,580.0,11.9,552.0,2025-01-22,12
8.3,521.0,21.2,587.0,19.9,643.0,13.9,612.0,2025-01-22,13
10.0,542.0,23.6,602.0,19.7,608.0,14.9,605.0,2025-01-22,14
11.3,498.0,24.9,555.0,19.7,537.0,15.3,534.0,2025-01-22,15
12.0,397.0,25.2,436.0,19.3,410.0,15.3,405.0,2025-01-22,16
11.9,251.0,23.8,277.0,18.1,236.0,13.1,235.0,2025-01-22,17
10.4,89.0,21.1,94.0,16.7,82.0,12.1,59.0,2025-01-22,18
9.2,2.0,19.5,1.0,14.9,1.0,9.1,0.0,2025-01-22,19
8.1,0.0,17.5,0.0,13.3,0.0,6.6,0.0,2025-01-22,20
7.3,0.0,16.3,0.0,13.0,0.0,5.2,0.0,2025-01-22,21
6.7,0.0,15.0,0.0,12.9,0.0,4.1,0.0,2025-01-22,22
6.0,0.0,13.2,0.0,12.8,0.0,3.0,0.0,2025-01-22,23
6.0,0.0,11.2,0.0,12.9,0.0,2.7,0.0,2025-01-23,0
5.9,0.0,9.9,0.0,12.5,0.0,2.2,0.0,2025-01-23,1
5.3,0.0,9.1,0.0,12.4,0.0,2.0,0.0,2025-01-23,2
4.7,0.0,8.3,0.0,14.1,0.0,2.2,0.0,2025-01-23,3
3.9,0.0,7.8,0.0,14.9,0.0,2.4,0.0,2025-01-23,4
3.2,0.0,7.7,0.0,14.8,0.0,2.5,0.0,2025-01-23,5
1.7,0.0,9.7,0.0,11.9,0.0,1.8,0.0,2025-01-23,6
1.5,0.0,9.0,0.0,12.1,0.0,1.4,0.0,2025-01-23,7
0.9,0.0,8.1,0.0,11.7,1.0,1.1,0.0,2025-01-23,8
0.6,18.0,9.7,70.0,14.0,95.0,2.7,81.0,2025-01-23,9
2.0,135.0,13.4,252.0,18.8,287.0,4.9,261.0,2025-01-23,10
5.3,297.0,16.5,426.0,21.8,463.0,6.3,427.0,2025-01-23,11
8.7,440.0,19.6,556.0,23.1,592.0,6.9,546.0,2025-01-23,12
11.1,520.0,22.3,627.0,23.7,659.0,7.6,607.0,2025-01-23,13
13.0,541.0,24.0,633.0,23.8,659.0,8.2,603.0,2025-01-23,14
14.0,498.0,24.8,572.0,23.6,592.0,8.6,534.0,2025-01-23,15
14.3,399.0,24.8,450.0,23.0,464.0,8.8,407.0,2025-01-23,16
13.6,254.0,24.0,281.0,21.9,289.0,8.1,236.0,2025-01-23,17
12.0,92.0,22.9,97.0,19.9,96.0,7.0,61.0,2025-01-23,18
10.5,2.0,20.3,1.0,18.6,1.0,7.1,0.0,2025-01-23,19
9.5,0.0,18.1,0.0,16.8,0.0,6.6,0.0,2025-01-23,20
8.3,0.0,16.2,0.0,15.8,0.0,5.1,0.0,2025-01-23,21
7.4,0.0,15.3,0.0,14.1,0.0,4.6,0.0,2025-01-23,22
7.3,0.0,14.3,0.0,13.5,0.0,4.0,0.0,2025-01-23,23
6.6,0.0,13.2,0.0,12.4,0.0,4.0,0.0,2025-01-24,0
6.1,0.0,11.6,0.0,11.5,0.0,4.1,0.0,2025-01-24,1
5.4,0.0,10.1,0.0,10.5,0.0,3.8,0.0,2025-01-24,2
5.0,0.0,8.9,0.0,10.8,0.0,3.6,0.0,2025-01-24,3
4.7,0.0,8.2,0.0,10.2,0.0,3.7,0.0,2025-01-24,4
4.2,0.0,7.9,0.0,9.6,0.0,3.7,0.0,2025-01-24,5
2.1,0.0,8.3,0.0,8.8,0.0,2.8,0.0,2025-01-24,6
1.4,0.0,7.1,0.0,8.4,0.0,2.6,0.0,2025-01-24,7
1.3,0.0,6.0,0.0,8.3,1.0,2.5,0.0,2025-01-24,8
1.5,18.0,8.3,71.0,9.7,90.0,4.2,83.0,2025-01-24,9
3.7,121.0,13.0,253.0,12.9,275.0,7.1,264.0,2025-01-24,10
6.1,232.0,17.3,427.0,16.5,442.0,8.8,431.0,2025-01-24,11
9.1,377.0,20.3,558.0,18.6,590.0,10.2,551.0,2025-01-24,12
11.7,483.0,22.1,631.0,20.3,659.0,11.2,613.0,2025-01-24,13
13.6,497.0,23.0,637.0,20.6,667.0,11.9,609.0,2025-01-24,14
14.6,428.0,23.4,576.0,19.9,592.0,12.4,540.0,2025-01-24,15
14.9,304.0,23.2,453.0,19.1,471.0,12.6,413.0,2025-01-24,16
14.0,159.0,21.9,282.0,17.7,290.0,11.6,242.0,2025-01-24,17
13.0,67.0,19.2,94.0,15.9,92.0,10.0,63.0,2025-01-24,18
10.8,2.0,16.4,2.0,14.1,1.0,9.4,0.0,2025-01-24,19
9.6,0.0,15.1,0.0,12.7,0.0,8.7,0.0,2025-01-24,20
8.7,0.0,14.0,0.0,11.9,0.0,7.6,0.0,2025-01-24,21
9.1,0.0,13.2,0.0,12.1,0.0,6.9,0.0,2025-01-24,22
8.1,0.0,12.3,0.0,13.0,0.0,6.2,0.0,2025-01-24,23
7.4,0.0,11.6,0.0,13.2,0.0,5.5,0.0,2025-01-25,0
6.8,0.0,11.6,0.0,12.5,0.0,5.1,0.0,2025-01-25,1
5.8,0.0,11.3,0.0,12.0,0.0,4.9,0.0,2025-01-25,2
5.5,0.0,10.9,0.0,11.6,0.0,4.9,0.0,2025-01-25,3
4.5,0.0,11.0,0.0,11.3,0.0,4.7,0.0,2025-01-25,4
3.9,0.0,10.5,0.0,10.9,0.0,4.5,0.0,2025-01-25,5
4.0,0.0,9.2,0.0,7.6,0.0,4.2,0.0,2025-01-25,6
3.9,0.0,8.6,0.0,7.7,0.0,4.2,0.0,2025-01-25,7
3.4,0.0,7.3,0.0,7.3,1.0,4.5,0.0,2025-01-25,8
3.9,21.0,9.3,70.0,9.6,67.0,6.1,36.0,2025-01-25,9
5.6,153.0,12.0,239.0,12.9,224.0,9.5,187.0,2025-01-25,10
8.1,318.0,14.1,406.0,14.8,363.0,12.0,353.0,2025-01-25,11
10.4,437.0,15.5,529.0,15.5,549.0,13.3,456.0,2025-01-25,12
12.4,521.0,16.5,539.0,15.6,621.0,13.9,468.0,2025-01-25,13
12.8,537.0,16.0,297.0,15.5,609.0,14.6,434.0,2025-01-25,14
12.7,480.0,15.7,256.0,15.1,385.0,14.7,363.0,2025-01-25,15
12.7,356.0,15.6,352.0,14.7,289.0,14.2,218.0,2025-01-25,16
12.1,190.0,15.2,247.0,14.4,187.0,13.3,90.0,2025-01-25,17
11.0,72.0,13.1,48.0,13.4,66.0,11.4,16.0,2025-01-25,18
9.7,2.0,12.3,1.0,12.9,1.0,9.9,0.0,2025-01-25,19
8.2,0.0,11.7,0.0,12.5,0.0,9.1,0.0,2025-01-25,20
6.9,0.0,11.0,0.0,12.0,0.0,9.1,0.0,2025-01-25,21
7.5,0.0,11.1,0.0,11.9,0.0,9.3,0.0,2025-01-25,22
6.7,0.0,10.7,0.0,12.3,0.0,8.8,0.0,2025-01-25,23
6.3,0.0,10.7,0.0,11.9,0.0,7.9,0.0,2025-01-26,0
5.2,0.0,10.2,0.0,12.2,0.0,6.6,0.0,2025-01-26,1
4.7,0.0,9.7,0.0,11.9,0.0,6.1,0.0,2025-01-26,2
3.7,0.0,9.0,0.0,11.5,0.0,5.9,0.0,2025-01-26,3
3.1,0.0,8.8,0.0,11.6,0.0,4.4,0.0,2025-01-26,4
3.3,0.0,8.8,0.0,11.3,0.0,3.7,0.0,2025-01-26,5
4.6,0.0,9.5,0.0,11.6,0.0,3.8,0.0,2025-01-26,6
3.5,0.0,9.2,0.0,11.2,0.0,2.8,0.0,2025-01-26,7
2.6,0.0,9.0,0.0,10.7,1.0,2.4,0.0,2025-01-26,8
2.9,22.0,9.5,37.0,11.5,78.0,3.6,55.0,2025-01-26,9
5.1,158.0,10.3,132.0,12.2,176.0,4.8,155.0,2025-01-26,10
7.5,319.0,11.4,218.0,13.0,254.0,6.1,325.0,2025-01-26,11
9.8,449.0,11.7,182.0,12.7,238.0,7.5,457.0,2025-01-26,12
11.8,528.0,11.8,191.0,13.5,344.0,8.2,480.0,2025-01-26,13
12.8,544.0,11.9,115.0,13.6,395.0,8.4,414.0,2025-01-26,14
13.5,507.0,11.4,199.0,13.7,326.0,9.1,408.0,2025-01-26,15
13.7,408.0,12.3,208.0,12.7,144.0,9.3,384.0,2025-01-26,16
13.1,264.0,11.9,139.0,12.0,146.0,8.7,232.0,2025-01-26,17
12.1,100.0,9.7,42.0,13.3,81.0,7.5,58.0,2025-01-26,18
10.5,3.0,9.9,1.0,11.9,1.0,6.3,0.0,2025-01-26,19
9.1,0.0,9.7,0.0,10.8,0.0,5.4,0.0,2025-01-26,20
8.6,0.0,9.1,0.0,10.2,0.0,4.8,0.0,2025-01-26,21
8.4,0.0,9.0,0.0,10.0,0.0,4.1,0.0,2025-01-26,22
7.4,0.0,8.3,0.0,10.1,0.0,3.8,0.0,2025-01-26,23
5.3,0.0,8.2,0.0,10.2,0.0,3.4,0.0,2025-01-27,0
4.5,0.0,8.0,0.0,9.9,0.0,3.1,0.0,2025-01-27,1
5.1,0.0,7.2,0.0,9.3,0.0,2.7,0.0,2025-01-27,2
5.1,0.0,6.9,0.0,9.6,0.0,2.5,0.0,2025-01-27,3
4.9,0.0,7.5,0.0,7.6,0.0,2.9,0.0,2025-01-27,4
4.7,0.0,6.9,0.0,8.4,0.0,2.3,0.0,2025-01-27,5
4.5,0.0,7.3,0.0,8.6,0.0,3.0,0.0,2025-01-27,6
4.2,0.0,6.4,0.0,8.4,0.0,2.7,0.0,2025-01-27,7
3.9,0.0,5.9,0.0,8.3,1.0,1.7,0.0,2025-01-27,8
4.0,25.0,7.8,65.0,9.4,77.0,3.2,76.0,2025-01-27,9
5.9,168.0,9.8,220.0,10.9,258.0,4.5,244.0,2025-01-27,10
8.1,333.0,11.0,347.0,12.4,422.0,6.4,405.0,2025-01-27,11
10.3,464.0,12.1,532.0,13.0,546.0,8.6,543.0,2025-01-27,12
12.7,543.0,12.7,574.0,13.3,606.0,10.4,603.0,2025-01-27,13
13.9,561.0,13.1,521.0,13.2,578.0,11.7,591.0,2025-01-27,14
14.3,518.0,13.4,497.0,13.3,528.0,12.4,481.0,2025-01-27,15
14.5,417.0,13.1,416.0,13.2,421.0,12.6,373.0,2025-01-27,16
13.6,271.0,12.1,260.0,12.8,269.0,12.4,171.0,2025-01-27,17
14.0,105.0,11.5,88.0,12.3,82.0,10.1,64.0,2025-01-27,18
11.1,4.0,10.4,2.0,11.0,2.0,8.6,0.0,2025-01-27,19
9.1,0.0,9.6,0.0,10.7,0.0,6.5,0.0,2025-01-27,20
8.2,0.0,8.6,0.0,9.9,0.0,6.3,0.0,2025-01-27,21
7.6,0.0,7.8,0.0,9.0,0.0,6.1,0.0,2025-01-27,22
6.6,0.0,7.2,0.0,8.3,0.0,5.8,0.0,2025-01-27,23
6.1,0.0,6.4,0.0,7.8,0.0,5.1,0.0,2025-01-28,0
5.3,0.0,5.5,0.0,7.7,0.0,4.3,0.0,2025-01-28,1
4.5,0.0,5.2,0.0,7.1,0.0,3.3,0.0,2025-01-28,2
4.0,0.0,5.2,0.0,6.5,0.0,2.4,0.0,2025-01-28,3
3.5,0.0,4.9,0.0,6.1,0.0,1.4,0.0,2025-01-28,4
3.0,0.0,4.5,0.0,5.9,0.0,1.1,0.0,2025-01-28,5
0.7,0.0,5.5,0.0,5.8,0.0,1.2,0.0,2025-01-28,6
0.3,0.0,5.3,0.0,5.3,0.0,0.7,0.0,2025-01-28,7
0.3,0.0,4.6,0.0,5.1,1.0,0.3,1.0,2025-01-28,8
1.3,24.0,6.0,63.0,6.9,91.0,2.5,85.0,2025-01-28,9
2.8,153.0,8.6,244.0,9.9,273.0,4.5,258.0,2025-01-28,10
5.6,330.0,10.6,422.0,12.3,442.0,5.9,310.0,2025-01-28,11
7.8,463.0,12.2,545.0,13.6,568.0,7.1,386.0,2025-01-28,12
9.7,543.0,13.4,619.0,14.0,636.0,8.9,492.0,2025-01-28,13
11.1,563.0,14.4,617.0,14.1,640.0,9.8,444.0,2025-01-28,14
12.1,522.0,15.1,539.0,14.4,538.0,9.6,292.0,2025-01-28,15
12.5,422.0,15.0,412.0,14.2,441.0,8.8,162.0,2025-01-28,16
12.4,277.0,14.4,253.0,13.7,269.0,8.4,110.0,2025-01-28,17
11.5,110.0,13.5,96.0,12.9,82.0,7.9,54.0,2025-01-28,18
9.8,5.0,12.1,3.0,12.2,2.0,7.1,0.0,2025-01-28,19
8.0,0.0,11.2,0.0,11.8,0.0,6.4,0.0,2025-01-28,20
7.3,0.0,10.3,0.0,11.7,0.0,5.5,0.0,2025-01-28,21
6.7,0.0,10.0,0.0,11.5,0.0,4.8,0.0,2025-01-28,22
6.4,0.0,9.9,0.0,10.8,0.0,4.1,0.0,2025-01-28,23
5.6,0.0,9.6,0.0,10.6,0.0,3.2,0.0,2025-01-29,0
5.0,0.0,9.4,0.0,10.4,0.0,2.4,0.0,2025-01-29,1
4.2,0.0,9.1,0.0,10.2,0.0,1.8,0.0,2025-01-29,2
3.7,0.0,8.4,0.0,10.2,0.0,1.6,0.0,2025-01-29,3
3.8,0.0,7.5,0.0,9.7,0.0,1.4,0.0,2025-01-29,4
4.0,0.0,7.3,0.0,9.3,0.0,1.2,0.0,2025-01-29,5
